Store ID,Store Name,Division,Urbanicity,lag_1,lag_4,lag_13,lag_52,Urbanicity_enc,CYE Total Households,CYE Household Density HH SqMi,CYE Median Household Income,CYE Total Housing Units,CYE Total Population,income_affluent,housing_old_share,housing_new_share,Sister Store Count in TradeArea,total_competitor_ta,Wallflowers Depot Count in TradeArea
S00576,"Foxrun, NY",NORTH,Large Town,293892.902,241456.6185,322413.543,263554.984,1,84474,987,139977,88470,247439,43.58,50.16,9.2,0,20,2
S00577,"Brightisle, SC",SOUTH,Small Town,1246895.385,1222595.141,1293420.894,1256844.513,6,106568,180,60780,116338,271662,10.03,26.130000000000003,23.45,2,28,4
S00578,"Grayhaven, WA",WEST,Large Town,251373.8204,250593.1614,274123.9126,225815.0882,1,77764,330,112258,81117,211765,29.58,17.150000000000002,29.37,0,11,1
S00579,"Oakshire, MI",NORTH,Large Town,155210.7739,166369.6595,237549.2634,163519.5174,1,242244,1480,85183,265179,565056,19.28,71.95,4.13,0,37,1
S00580,"Bearford, WA",WEST,Small City,825549.73,822518.3863,960722.2962,734605.2823,5,182411,794,82975,192479,467389,17.76,40.34,17.37,1,30,3
S00581,"Shadowgrove, WA",WEST,Small Town,287397.7551,307322.2557,303869.2225,301219.7314,6,83981,317,97162,89810,212790,24.48,25.92,19.97,1,22,1
S00582,"Goldmark, CA",WEST,Small City,358124.6178,312550.4548,336179.6263,370878.3766,5,1556004,1354,99082,1608809,4964303,26.189999999999998,44.230000000000004,12.82,15,282,34
S00583,"Crystalpoint, CA",WEST,Large Town,407081.293,378171.6814,390414.2321,340263.8081,1,148149,297,74964,153503,446339,15.43,30.759999999999998,16.19,0,35,6
S00584,"Pineport, TX",SOUTH,Small Town,380959.4323,426098.6321,474996.9917,393190.9034,6,594175,628,65795,652314,1579425,11.02,29.520000000000003,23.97,5,105,28
S00585,"Ashwood, VA",NORTH,Small Town,1564370.473,1189630.824,1360263.312,1205995.11,6,47426,105,82849,51106,112800,15.16,36.85,21.48,1,16,3
S00586,"Foxcamp, MD",NORTH,Large Town,354726.7407,318919.6173,452325.1246,301609.6447,1,149320,874,89725,160822,367129,21.05,48.45,12.26,1,18,2
S00587,"Highsprings, SC",SOUTH,Small Town,239482.1917,224973.713,255224.4281,248292.3414,6,120208,305,62504,134902,282209,11.99,37.32,20.02,2,23,4
S00588,"Bearfield, OR",WEST,Rural,1085374.656,1035558.04,972742.5705,952002.433,4,88784,36,89401,97649,212682,21.6,11.059999999999999,38.3,1,30,2
S00589,"Galwatch, AL",SOUTH,Small Town,507827.5719,557330.722,508411.3948,556781.208,6,138735,258,60499,155424,336074,10.67,32.79,17.87,2,41,12
S00590,"Royalbrook, GA",SOUTH,Small Town,365039.2647,364145.8153,411868.7989,485699.9376,6,123532,285,68369,136258,305364,12.8,29.11,18.939999999999998,3,35,9
S00591,"Sagefall, WA",WEST,Small Town,1206108.355,1311788.201,1239520.023,1120567.601,6,83233,258,97448,87520,218733,23.169999999999998,24.58,26.740000000000002,1,30,3
S00592,"Wolfgate, NJ",NORTH,Large Town,1112360.815,998066.9435,1288693.347,1073359.713,1,80946,588,144925,85124,215455,45.879999999999995,36.2,15.97,0,12,1
S00593,"Ironford, CA",WEST,Small Town,382667.919,322687.2441,420927.1873,352146.3502,6,70528,598,144478,76571,185316,44.72,17.12,22.509999999999998,0,14,1
S00594,"Easthollow, KY",SOUTH,Rural,1229426.353,1554985.437,1649912.359,1365356.402,4,24653,29,53231,27358,61691,6.31,34.98,17.84,0,11,3
S00595,"Eaglemere, UT",WEST,Small Town,258002.4762,262094.3817,282681.5734,224435.3703,6,89447,366,89431,93928,251843,17.06,32.85,23.09,1,30,4
S00596,"Crystalstrand, PA",NORTH,Small Town,2250587.117,2295209.791,3035624.37,2068672.97,6,29689,139,55763,32977,73590,9.07,61.730000000000004,8.71,0,6,1
S00597,"Brightvalley, PA",NORTH,Small City,156472.7441,134592.4328,184330.1616,150717.5649,5,305409,1872,79381,319936,787903,17.89,64.72999999999999,4.8999999999999995,2,50,5
S00598,"Starbay, TX",WEST,Large Town,1167624.386,1283965.38,1486814.729,979366.6421,1,263837,733,144518,280114,753311,43.980000000000004,2.8400000000000003,55.45,6,58,13
S00599,"Vangard, GA",SOUTH,Rural,169925.25,213753.75,219902.0,232726.25,4,44244,39,71800,57954,109417,13.379999999999999,14.65,33.11,0,15,3
S00600,"Grayplains, NC",SOUTH,Rural,347716.1763,359961.8583,394853.859,332297.2833,4,35414,42,56816,40374,87642,8.65,31.369999999999997,16.39,0,6,2
S00601,"Cedardale, VA",NORTH,Rural,386948.6144,346260.4237,415932.764,311918.4674,4,46023,120,65903,50870,114522,12.82,29.59,19.93,1,16,3
S00602,"Graycliff, MI",NORTH,Rural,212064.8371,186825.1842,311792.2074,188283.6342,4,30587,17,62555,48343,74613,9.5,30.57,14.51,0,22,1
S00603,"Clearmere, NC",SOUTH,Small Town,591353.4287,641037.6352,658680.6828,646795.2762,6,26743,58,51920,30525,65005,7.46,36.16,15.73,0,5,1
S00604,"Bluewood, FL",SOUTH,Large Town,1003367.547,1027604.391,1168125.317,1061111.177,1,85680,698,92044,90446,230531,21.98,7.07,22.310000000000002,0,17,4
S00605,"Morcourt, MO",WEST,Rural,119696.5,134121.5,144638.25,107292.5,4,42772,26,65399,48137,101636,9.24,50.76,13.82,1,15,2
S00606,"Silverharbor, AL",SOUTH,Small Town,382453.8588,435180.153,470583.431,433784.3889,6,107258,349,62186,120575,254607,11.64,32.79,17.64,2,38,9
S00607,"Blueview, GA",SOUTH,Rural,172869.25,175927.75,193687.5,189996.5,4,29210,15,53622,33553,75084,6.26,30.190000000000005,17.16,0,11,2
S00608,"Maplesprings, MO",WEST,Small Town,424168.792,386921.636,391683.0569,340669.2752,6,197769,408,98243,212441,481760,23.19,32.57,20.85,2,64,7
S00609,"Stormsprings, KY",SOUTH,Small Town,450586.6547,541406.9638,553928.2683,505006.0406,6,106118,168,69420,116366,249445,11.33,43.72,15.93,2,29,6
S00610,"Moonridge, NY",NORTH,Small Town,702976.1446,648731.0545,896549.2315,612316.2659,6,63395,185,93661,69400,165176,24.36,52.56999999999999,12.21,1,12,0
S00611,"Vanwatch, WV",NORTH,Rural,370036.0252,351726.6184,476540.1621,369448.7444,4,30487,47,51147,35375,70328,6.1899999999999995,44.019999999999996,11.639999999999999,1,8,2
S00612,"Stoneport, FL",SOUTH,Rural,555504.8863,531871.481,480460.069,572027.1069,4,46069,40,57097,55212,113050,9.52,21.939999999999998,22.580000000000002,0,13,1
S00613,"Rivershire, SC",SOUTH,Small Town,3974356.0,4322764.0,5079200.0,4429600.0,6,63593,94,86179,72890,153934,19.990000000000002,7.75,47.629999999999995,0,23,4
S00614,"Lakefall, NC",SOUTH,Large Town,757438.5254,612086.5662,922132.9462,676633.0329,1,135652,1134,125048,143930,321517,35.78,15.850000000000001,32.61,4,29,4
S00615,"Crystalford, PA",NORTH,Large Town,417642.529,444119.7929,525458.6975,353247.2239,1,65758,614,118406,68342,165333,34.980000000000004,33.68,15.899999999999999,1,17,2
S00616,"Southcross, IL",NORTH,Rural,190677.8136,191384.7442,223690.7579,178364.3525,4,47759,68,67124,53292,107754,10.68,59.04,8.190000000000001,0,13,2
S00617,"Frostdor, NC",SOUTH,Large Town,824001.7846,779333.6906,1118382.662,851276.6499,1,163524,382,74209,177556,395635,14.879999999999999,28.869999999999997,22.07,2,37,8
S00618,"Oakford, CA",WEST,Large Town,1607728.814,1418663.647,1551521.03,1357819.164,1,75349,757,124448,77243,218333,37.0,15.24,24.990000000000002,0,16,3
S00619,"Coppersprings, VA",NORTH,Large Town,994096.1228,847323.3986,1234652.941,877966.7036,1,221335,463,104692,235821,514530,26.69,38.27,18.95,4,47,5
S00620,"Bluedor, FL",SOUTH,Rural,2986879.533,3178095.185,2950002.229,3135908.428,4,75643,253,87928,93548,184736,20.54,13.87,27.61,1,27,5
S00621,"Galstrand, IL",NORTH,Large Town,1483991.697,1449410.673,1613972.727,1494289.143,1,91783,86,72397,101222,216878,14.99,35.160000000000004,24.14,0,25,4
S00622,"Silverridge, NC",SOUTH,Small Town,2516623.624,2626732.472,2695204.411,2452053.705,6,47550,64,58944,51502,117191,7.800000000000001,28.02,20.48,0,8,2
S00623,"Lakemont, RI",NORTH,Small City,297825.3904,261836.841,367883.31,275598.6814,5,113024,2441,71740,120471,283920,14.39,70.49000000000001,5.109999999999999,1,12,2
S00624,"Galharbor, NC",SOUTH,Rural,466249.3817,441753.4615,564043.2139,463161.7772,4,64757,112,97450,69953,163166,29.67,17.630000000000003,30.64,0,11,2
S00625,"Morhold, NC",SOUTH,Small Town,1295970.478,1389449.541,1466641.182,1243509.969,6,60794,109,63868,70451,170644,8.68,15.43,37.72,1,17,4
S00626,"Moonpoint, PA",NORTH,Small Town,420673.6896,370929.3895,543997.7611,430174.0734,6,60485,299,70798,66496,137673,12.84,68.32,8.1,0,20,2
S00627,"Mooncrest, TX",WEST,Large Town,768273.6495,672811.4334,824624.9619,729222.8698,1,122833,69,82405,141752,333101,19.89,28.550000000000004,24.939999999999998,1,35,4
S00628,"Copperford, CO",WEST,Remote,890573.4138,789956.0887,1158532.438,872639.653,3,31694,9,100876,34521,84921,24.299999999999997,14.31,30.39,0,16,2
S00629,"Galcliff, KY",SOUTH,Large Town,369378.489,387891.9904,417609.1342,298355.92,1,130729,519,108491,139397,312099,27.45,25.47,23.79,1,33,5
S00630,"Northcourt, TX",WEST,Rural,1239317.894,1478449.185,1633627.238,1236781.536,4,75259,63,89935,82248,216565,21.2,14.7,35.45,1,16,5
S00631,"Whitevalley, SC",SOUTH,Small Town,956628.711,890737.4072,1053861.643,936828.6673,6,76458,346,100839,81031,195315,24.32,8.02,45.84,0,12,2
S00632,"Northtown, NC",NORTH,Rural,997312.2433,1046081.078,1018305.11,890694.1823,4,35816,39,70953,40490,92208,11.02,25.5,28.540000000000003,0,13,1
S00633,"Redgard, NV",WEST,Small City,2151080.0,1719372.0,2072076.0,1866932.0,5,375522,2108,66632,411139,964058,12.02,12.92,21.32,3,62,12
S00634,"Granitehollow, TX",WEST,Small City,174989.9982,175051.9306,223191.1599,190515.2124,5,1623947,1227,106852,1740208,4213360,27.81,18.29,30.25,24,309,72
S00635,"Cedarmere, CO",WEST,Small City,311013.6209,307500.9932,383388.7118,267047.9124,5,242974,627,83292,256238,601647,16.86,22.200000000000003,22.75,4,52,11
S00636,"Sunmark, PA",NORTH,Rural,883128.0148,826652.035,1141613.705,826449.8256,4,38352,107,67013,45068,91207,11.110000000000001,49.010000000000005,13.76,0,7,1
S00637,"Frosthold, NC",SOUTH,Rural,2542056.0,2638136.0,2661056.0,2267224.0,4,26363,26,55146,30600,66594,6.619999999999999,28.07,19.73,0,9,1
S00638,"Goldhold, MO",WEST,Remote,170455.3182,160332.523,166311.3712,130342.5534,3,18754,9,59909,22146,46323,7.880000000000001,55.989999999999995,11.8,0,9,2
S00639,"Blackcrest, VA",NORTH,Rural,1466170.627,1344835.456,1625960.173,1148054.124,4,21992,40,68230,27861,51169,12.83,20.86,22.63,0,7,1
S00640,"Foxbrook, CO",WEST,Small Town,2487148.0,2438632.0,3065192.0,2383452.0,6,131412,322,146181,137294,349051,44.83,2.3200000000000003,44.32,1,31,4
S00641,"Moonreach, NC",SOUTH,Small Town,507903.9208,503129.7282,559890.6716,481184.1319,6,116429,291,81947,131162,266603,17.47,16.97,30.29,3,37,3
S00642,"Morreach, MA",NORTH,Large Town,691168.972,693708.3785,834913.3561,634335.9682,1,96826,540,100251,100758,267338,27.689999999999998,51.42,10.67,3,23,3
S00643,"Stonemere, CA",WEST,Small City,878500.6641,874363.2112,965217.2361,770359.2915,5,103987,1109,91699,107751,346888,21.439999999999998,37.519999999999996,16.19,0,19,3
S00644,"Maplecove, CA",WEST,Small Town,382312.7279,335317.4402,413216.4099,337502.5413,6,149486,317,179098,154993,433766,57.3,17.810000000000002,32.480000000000004,1,35,4
S00645,"Westbay, TX",SOUTH,Rural,1486034.417,1706288.091,1727444.21,1670840.724,4,55801,20,71080,64725,147822,13.48,35.68,19.85,0,30,5
S00646,"Galmont, AZ",WEST,Small City,811217.8468,721811.1423,719120.0287,547409.0147,5,236744,2327,68044,255109,676750,11.0,29.65,12.219999999999999,1,36,10
S00647,"Highwood, CT",NORTH,Large Town,596327.6247,611367.7233,769007.36,531676.6295,1,112443,248,122461,120488,295321,36.75,42.66,13.93,0,30,2
S00648,"Wolfhold, NV",WEST,Small City,616494.6754,548295.6575,616568.1531,529894.7288,5,148641,2350,74244,158099,378656,14.129999999999999,9.16,15.120000000000001,1,24,7
S00649,"Copperhold, PA",NORTH,Large City,485927.6588,406750.4677,509650.031,458347.9782,0,411986,6182,61954,464135,937079,14.370000000000001,75.91999999999999,7.03,0,26,0
S00650,"Foxcourt, MD",NORTH,Small Town,591003.37,555853.4807,766933.064,611941.6591,6,111020,147,75360,119632,282523,15.38,36.85,22.96,2,29,4
S00651,"Riverport, CO",WEST,Small Town,1327543.466,1192211.191,1357852.7,946431.0652,6,267425,502,91569,282006,668573,20.48,20.61,25.16,3,59,13
S00652,"Stormcourt, MO",WEST,Small Town,796206.311,793049.1454,941309.7973,692327.4127,6,79039,62,56645,87084,199545,7.4399999999999995,34.42,23.759999999999998,2,30,8
S00653,"Southwood, FL",SOUTH,Small Town,1374071.201,1160814.396,1366007.069,1249848.662,6,50549,182,94352,57378,126333,21.73,9.440000000000001,42.06,2,18,3
S00654,"Stormbend, MD",NORTH,Large Town,697142.6974,620914.1998,790030.1787,569811.5601,1,87547,492,109018,91918,225505,28.86,22.85,23.66,0,27,3
S00655,"Redmesa, OH",NORTH,Rural,437266.9458,450317.6146,530525.9645,461881.1888,4,23238,57,74775,24850,58515,12.63,47.5,13.96,0,11,2
S00656,"Pinemont, TN",SOUTH,Remote,330376.7456,364041.8591,381388.6649,353471.7611,3,25518,17,53500,32526,62309,6.75,25.78,19.7,0,8,2
S00657,"Ironwatch, WI",NORTH,Rural,252056.1737,194048.4491,290631.4307,239470.299,4,98059,84,79438,113055,242027,16.08,41.65,17.57,0,44,7
S00658,"Blackpoint, IN",NORTH,Small Town,2517347.696,2584174.392,3325369.485,2518026.045,6,49878,124,61662,55737,123137,8.08,58.43000000000001,9.399999999999999,0,7,1
S00659,"Southbay, TN",SOUTH,Rural,303193.192,336110.9324,346107.8962,331091.8296,4,25187,36,53140,28078,63074,6.550000000000001,31.96,17.48,0,9,2
S00660,"Granitewatch, TN",SOUTH,Large Town,487231.1779,483090.1833,580111.5518,509901.709,1,310696,612,83572,340865,705914,19.43,31.36,22.060000000000002,5,65,10
S00661,"Mordale, AL",SOUTH,Small Town,365104.8654,326315.5506,398831.2896,372734.9546,6,186745,350,80603,209562,439246,17.56,38.31,18.419999999999998,3,44,8
S00662,"Wolfbrook, NJ",NORTH,Rural,496106.424,487577.4856,722180.9174,494122.6546,4,46212,111,119781,51609,118610,33.989999999999995,42.2,13.2,0,11,2
S00663,"Crystalbay, NJ",NORTH,Small Town,327500.43,293195.7154,398504.5267,356584.0523,6,103066,466,81822,111734,279481,18.36,23.740000000000002,18.47,2,16,1
S00664,"Lowgard, IL",NORTH,Small Town,767636.6345,690664.9443,930313.5516,664649.0474,6,123585,255,76686,133299,307858,14.53,47.02,14.41,1,29,5
S00665,"Granitemont, KY",SOUTH,Rural,321887.1226,400122.1282,401505.5126,339824.0237,4,39814,53,76180,42720,106444,12.31,18.7,30.0,0,9,2
S00666,"Lakepoint, OH",NORTH,Rural,308844.0814,290438.1703,355198.3989,309980.1466,4,16846,41,73719,18302,41653,11.81,41.800000000000004,16.64,0,5,1
S00667,"Whitekeep, CT",NORTH,Large Town,697670.3202,674245.4641,1112753.88,620720.4,1,132727,509,96501,141403,331407,24.57,54.08,9.08,2,22,3
S00668,"Granitegard, KS",WEST,Small Town,214934.5,241935.25,260988.0,215351.5,6,156008,482,68826,171490,384372,10.76,48.349999999999994,14.35,1,48,8
S00669,"Galcrest, SC",SOUTH,Small Town,1143902.113,1152313.469,1281109.719,1341873.839,6,46561,104,60947,55445,117154,11.780000000000001,19.81,26.86,1,12,2
S00670,"Graykeep, CA",WEST,Small Town,889696.1641,793430.4632,886522.7691,740013.9176,6,113787,702,114493,116692,346134,33.72,24.869999999999997,21.080000000000002,1,18,3
S00671,"Frostfall, TN",SOUTH,Large Town,463191.6528,462855.7561,531799.8683,481324.8443,1,142378,307,65768,155426,339316,10.870000000000001,36.72,20.34,2,26,5
S00672,"Redcamp, AL",SOUTH,Small Town,2614399.564,2476926.205,2877963.495,2600574.783,6,232457,346,75245,262231,544466,15.879999999999999,43.05,15.330000000000002,2,59,11
S00673,"Sagerock, VA",NORTH,Small Town,268402.625,257343.1164,343869.5436,237170.8866,6,82513,455,78012,87862,217896,14.6,28.979999999999997,21.1,1,23,3
S00674,"Starcamp, NM",WEST,Remote,1101327.671,881149.2187,1105566.961,1004298.621,3,16351,8,82403,19041,42510,16.65,43.019999999999996,18.41,0,6,1
S00675,"Suncrest, UT",WEST,Small Town,605744.2783,578901.2856,610174.4484,525369.6402,6,58142,460,92736,59679,190982,15.39,22.72,19.57,0,11,4
S00676,"Copperbay, NE",WEST,Large Town,262945.0473,242029.3972,308280.0628,254394.148,1,173127,1023,85121,183734,425929,17.509999999999998,44.25,17.03,1,46,11
S00677,"Galbend, AL",SOUTH,Small Town,207709.75,218324.5,222540.0,184139.5,6,101304,150,96126,107295,260606,22.96,13.260000000000002,30.22,1,30,11
S00678,"Rivercamp, TX",SOUTH,Large Town,916760.8417,978542.1457,951887.899,753043.1591,1,281281,848,100234,295486,818703,24.78,2.2699999999999996,46.94,3,55,11
S00679,"Southvalley, MI",NORTH,Rural,701741.6201,593286.2104,805389.8274,645440.1146,4,112523,289,95020,120220,273995,25.85,37.410000000000004,15.33,1,32,1
S00680,"Coppermont, IN",NORTH,Small Town,509590.3317,520879.8259,675899.4322,553745.9661,6,103977,225,88907,110120,263693,18.41,24.71,26.0,1,28,4
S00681,"Rivtown, AR",WEST,Small Town,282982.0116,313840.0272,341743.4358,278550.8811,6,89573,196,71636,97024,228227,14.3,14.040000000000001,34.13,2,32,11
S00682,"Ironfall, TN",SOUTH,Large Town,1097489.135,1217586.043,1100296.053,972183.0094,1,156030,435,70980,169268,367824,12.85,32.3,20.939999999999998,1,33,6
S00683,"Wolfshire, DE",NORTH,Small Town,842607.9745,757813.6931,907002.8091,725151.3311,6,57982,177,74608,61953,149925,13.899999999999999,22.869999999999997,30.29,1,20,3
S00684,"Crystalkeep, MS",SOUTH,Small Town,990659.8298,1038107.331,1046621.496,1020038.134,6,77232,48,55476,86211,195929,9.6,23.7,28.619999999999997,2,28,5
S00685,"Frostkeep, KY",NORTH,Rural,237723.9474,221300.8637,283662.7257,310784.1196,4,26714,23,53658,30684,64338,7.359999999999999,42.23,17.04,0,12,2
S00686,"Cedarcross, OH",NORTH,Large Town,497899.9798,485711.1535,613735.995,497757.0295,1,82322,590,63873,88494,190562,9.31,56.66,12.0,1,19,2
S00687,"Vanrun, NV",WEST,Large Town,2199650.199,1873260.968,2086176.581,2156181.655,1,194419,816,79575,208543,492908,16.169999999999998,5.25,30.46,3,33,8
S00688,"Wolfrock, MS",SOUTH,Large Town,438744.5566,520982.44,575468.2925,409267.1149,1,238422,434,83814,260771,597357,17.5,29.810000000000002,19.82,4,49,10
S00689,"Northcrest, TX",WEST,Small Town,1195152.404,1238500.811,1472439.791,1214588.677,6,73375,58,72401,81475,195152,14.39,28.28,25.89,0,23,5
S00690,"Redrock, OH",NORTH,Large Town,717158.1885,726978.7323,845364.955,765346.9912,1,50642,418,77270,53854,126438,14.079999999999998,45.67999999999999,19.79,0,8,2
S00691,"Silverhold, NY",NORTH,Small Town,402138.0218,384901.7745,492992.1766,383731.7109,6,87007,333,103922,93180,225638,28.06,49.67,12.620000000000001,0,20,1
S00692,"Silverbrook, TX",SOUTH,Small City,417041.3794,410511.7585,568751.2591,513378.193,5,597867,2102,84157,662825,1440764,21.65,22.39,25.299999999999997,4,101,16
S00693,"Shadowpoint, NY",NORTH,Large Town,174784.0,187229.5,227388.25,162922.5,1,114850,995,150671,119831,321198,49.150000000000006,63.16,7.85,1,23,0
S00694,"Greengate, OK",WEST,Large Town,593736.3459,652409.8553,1004863.225,630984.9107,1,171983,579,81213,185552,432172,16.16,18.46,23.91,3,44,13
S00695,"Graysprings, CA",WEST,Large City,411108.2129,379016.0234,419540.5162,368436.023,0,277201,2644,101441,287966,770741,28.61,60.900000000000006,6.7700000000000005,1,42,4
S00696,"Eaglepoint, TX",SOUTH,Small Town,691308.3008,706457.1088,775418.3892,597967.0042,6,103238,72,69422,117592,277004,15.510000000000002,12.829999999999998,35.480000000000004,1,21,4
S00697,"Bluepoint, SC",SOUTH,Large Town,607227.6352,506276.9654,650291.9401,576061.7433,1,63453,700,107569,67132,162554,27.619999999999997,6.220000000000001,52.230000000000004,0,9,2
S00698,"Royalplains, TX",SOUTH,Large Town,2126775.541,2103178.436,2440340.007,2131299.954,1,219050,1062,92534,239584,535896,21.880000000000003,11.46,36.72,1,39,7
S00699,"Greenjunction, CA",WEST,Small City,609547.0888,431898.3284,572744.8264,508196.4209,5,554471,3130,87179,584461,1352546,23.490000000000002,59.78,7.76,0,58,3
S00700,"Clearside, OK",WEST,Rural,274574.6619,310502.8944,363973.777,267871.4382,4,20575,18,57287,24538,51184,8.36,60.21,6.91,0,7,2
S00701,"Northgrove, MO",WEST,Large Town,181041.1685,186596.3662,221203.387,176038.632,1,119979,861,73285,131519,278465,13.51,41.34,20.28,1,27,3
S00702,"Crystalhaven, GA",SOUTH,Small Town,429396.8512,419522.4291,444547.9067,396822.8504,6,43293,144,71177,46518,121335,10.35,21.67,20.68,0,11,3
S00703,"Southside, MD",NORTH,Large Town,397608.6976,362604.1064,528018.8104,369926.2303,1,332321,1310,107842,350779,910135,30.79,43.3,16.58,1,52,4
S00704,"Stardale, NC",SOUTH,Large Town,293841.3391,283260.6949,379766.0184,294134.6744,1,278646,689,94536,295987,683332,24.16,14.100000000000001,33.08,4,57,8
S00705,"Blackfall, FL",SOUTH,Small City,492927.653,468870.1532,526387.0079,521163.3493,5,221079,2440,65540,231202,650782,10.39,42.29,11.64,1,32,7
S00706,"Southport, TX",SOUTH,Small Town,1362172.382,1497375.738,1918431.176,1537857.639,6,44299,79,79955,52418,114706,18.18,25.77,18.86,0,15,2
S00707,"Pineheights, NC",SOUTH,Rural,703985.692,742651.4922,841124.1687,680826.7691,4,25399,24,48688,29139,61709,7.449999999999999,29.069999999999997,17.25,0,6,1
S00708,"Stormdale, VA",NORTH,Small Town,1128365.462,1185676.916,1433446.425,886055.4238,6,193436,369,121678,200639,565319,35.239999999999995,11.899999999999999,32.18,4,45,8
