Store ID,Store Name,Division,n_weeks,Actual_Total,Predicted_Total,WAPE_pct,Bias_pct,RMSE,Q1_Bias,Q2_Bias,Q3_Bias,Q4_Bias,abs_bias,target_status,role_of_store,Plan_Total,Plan_Bias_pct,Plan_WAPE_pct,Model_Improvement_pp
S01313,"Westcamp, PA",NORTH,13,6389795.0,6217478.0,4.18,-2.7,27520.0,,,-2.9,-2.6,2.7,Well-Calibrated,Growth,6440645.6235,0.7958099359995079,0.7958099359995079,-3.384190064000492
S00874,"Blackbay, FL",SOUTH,13,8536700.0,8305934.0,6.47,-2.7,53305.0,,,-4.3,-1.8,2.7,Well-Calibrated,High Growth,8455526.0007,-0.9508826513758164,0.9508826513758164,-5.519117348624183
S00441,"Westfield, TN",SOUTH,13,6901020.0,7087086.0,8.6,2.7,60244.0,,,1.8,3.3,2.7,Well-Calibrated,High Growth,7077782.3983000005,2.5613952473692363,2.5613952473692363,-6.038604752630763
S00252,"Irondale, VA",NORTH,13,9965022.0,9697457.0,6.13,-2.69,60312.0,,,-2.4,-2.9,2.69,Well-Calibrated,Growth,10350042.853,3.863723060521092,3.863723060521092,-2.266276939478908
S01682,"Lowcross, CA",WEST,13,9822464.0,9558124.0,5.98,-2.69,61588.0,,,-2.2,-3.0,2.69,Well-Calibrated,Neutral,9593264.4344,-2.3334223021840583,2.3334223021840583,-3.646577697815942
S01239,"Silvercross, CT",NORTH,13,7532729.0,7330858.0,6.81,-2.68,59691.0,,,-4.7,-1.1,2.68,Well-Calibrated,Defend,7353451.0734,-2.3799864112992766,2.3799864112992766,-4.430013588700723
S00775,"Pineside, NC",SOUTH,13,4681596.0,4555956.0,7.63,-2.68,35657.0,,,0.5,-4.7,2.68,Well-Calibrated,High Growth,4491827.1849,-4.053506861762532,4.053506861762532,-3.576493138237468
S00536,"Sunbend, OH",NORTH,13,19944435.0,19409382.0,9.28,-2.68,156795.0,,,-5.0,-1.0,2.68,Well-Calibrated,Maintain,20352280.259,2.044907559426976,2.044907559426976,-7.235092440573023
S00714,"Highford, TX",SOUTH,13,18551774.0,18056710.0,6.14,-2.67,115284.0,,,-2.3,-2.9,2.67,Well-Calibrated,Growth,17377950.617,-6.327283757337715,6.327283757337715,0.18728375733771507
S01143,"Grayfield, WI",NORTH,13,4183703.0,4072590.0,5.24,-2.66,22772.0,,,-0.7,-3.9,2.66,Well-Calibrated,Neutral,4301549.4640999995,2.816798039918214,2.816798039918214,-2.4232019600817862
S00345,"Winmere, MO",WEST,13,5683278.0,5532316.0,4.91,-2.66,34102.0,,,-0.9,-3.8,2.66,Well-Calibrated,Neutral,5563987.9403,-2.0989657676432527,2.0989657676432527,-2.8110342323567474
S01263,"Galwood, AL",SOUTH,13,16151761.0,15724677.0,5.46,-2.64,81813.0,,,-0.3,-4.2,2.64,Well-Calibrated,Growth,15295796.822900001,-5.299509924026235,5.299509924026235,-0.1604900759737653
S01726,"Foxharbor, PA",NORTH,13,13221729.0,12873008.0,5.26,-2.64,63941.0,,,-3.6,-2.0,2.64,Well-Calibrated,Maintain,13230951.1869,0.06975023387636485,0.06975023387636485,-5.190249766123635
S01274,"Winwood, PA",NORTH,13,21907204.0,21329152.0,5.37,-2.64,122297.0,,,-3.9,-1.7,2.64,Well-Calibrated,Neutral,21955726.178,0.22148959766841708,0.22148959766841708,-5.148510402331583
S01616,"Blackdor, CA",WEST,13,3361514.0,3449974.0,6.95,2.63,26599.0,,,4.0,1.8,2.63,Well-Calibrated,Defend,3425752.5,1.9109990319838024,1.9109990319838024,-5.039000968016198
S01348,"Pinecourt, NJ",NORTH,13,2503116.0,2568883.0,8.49,2.63,20145.0,,,-1.1,5.3,2.63,Well-Calibrated,Defend,2925428.5,16.87147139804947,16.87147139804947,8.381471398049468
S01315,"Stonegrove, NC",SOUTH,13,9234509.0,8991929.0,6.09,-2.63,55224.0,,,-4.7,-1.2,2.63,Well-Calibrated,Neutral,8413105.1559,-8.894937934437017,8.894937934437017,2.8049379344370173
S01603,"Eastmont, TX",WEST,13,5099055.0,4965642.0,6.46,-2.62,35884.0,,,-5.7,-0.6,2.62,Well-Calibrated,High Growth,5061579.8802000005,-0.734942451101224,0.734942451101224,-5.725057548898776
S01438,"Starbrook, AZ",WEST,13,13808851.0,13447200.0,7.4,-2.62,105334.0,,,-3.0,-2.4,2.62,Well-Calibrated,High Growth,13699095.2187,-0.7948219681710003,0.7948219681710003,-6.605178031829
S01323,"Copperdale, VA",NORTH,13,14546700.0,14165894.0,5.31,-2.62,81236.0,,,-3.0,-2.4,2.62,Well-Calibrated,Maintain,14306183.2869,-1.6534108292602403,1.6534108292602403,-3.6565891707397595
S00779,"Mordor, TN",SOUTH,13,16810627.0,16370814.0,6.09,-2.62,93142.0,,,-1.9,-3.1,2.62,Well-Calibrated,Neutral,16019275.3422,-4.70744879295698,4.70744879295698,-1.3825512070430195
S01141,"Royalreach, CT",NORTH,13,15995213.0,15576659.0,7.69,-2.62,110295.0,,,-0.5,-4.1,2.62,Well-Calibrated,Defend,16035412.2401,0.25132044255990876,0.25132044255990876,-7.438679557440092
S00328,"Galisle, MT",WEST,13,7028648.0,7211770.0,9.33,2.61,65084.0,,,-1.4,6.0,2.61,Well-Calibrated,Growth,7079173.5454,0.7188515543814427,0.7188515543814427,-8.611148445618557
S00018,"Bearbrook, FL",SOUTH,13,15088045.0,14694640.0,6.32,-2.61,94804.0,,,0.0,-4.2,2.61,Well-Calibrated,High Growth,15045230.88,-0.28376187902408284,0.28376187902408284,-6.036238120975917
S00647,"Highwood, CT",NORTH,13,9700189.0,9446739.0,6.8,-2.61,62789.0,,,-4.0,-1.6,2.61,Well-Calibrated,Maintain,9356410.7143,-3.544036984227841,3.544036984227841,-3.2559630157721586
S00801,"Stormtown, DE",NORTH,13,37797900.0,36816824.0,4.63,-2.6,180074.0,,,-1.7,-3.2,2.6,Well-Calibrated,Neutral,39071080.0,3.368388190878329,3.368388190878329,-1.2616118091216708
S01388,"Bluecove, NY",NORTH,13,38746927.0,37739280.0,6.06,-2.6,207049.0,,,-3.6,-1.9,2.6,Well-Calibrated,Defend,37497164.480000004,-3.225449388541176,3.225449388541176,-2.8345506114588237
S00059,"Winridge, FL",SOUTH,13,3844682.0,3744592.0,8.19,-2.6,30561.0,,,-2.5,-2.6,2.6,Well-Calibrated,High Growth,4056292.2111,5.503971748508718,5.503971748508718,-2.6860282514912814
S00194,"Oakcliff, NC",SOUTH,13,3385179.0,3472843.0,6.59,2.59,21192.0,,,4.2,1.5,2.59,Well-Calibrated,Defend,3284608.1753000002,-2.9709160047371133,2.9709160047371133,-3.6190839952628866
S01001,"Stardor, IA",WEST,13,34100144.0,33219730.0,19.44,-2.58,796175.0,,,9.2,-9.2,2.58,Well-Calibrated,Growth,34112064.0,0.03495586411599904,0.03495586411599904,-19.405044135884
S01417,"Galhold, FL",SOUTH,13,4887555.0,4762114.0,4.99,-2.57,22382.0,,,-2.2,-2.8,2.57,Well-Calibrated,Growth,4982050.194,1.9333837470882707,1.9333837470882707,-3.05661625291173
S01220,"Silverdale, NC",SOUTH,13,25090693.0,24447586.0,6.96,-2.56,152506.0,,,-3.0,-2.3,2.56,Well-Calibrated,High Growth,25655656.184,2.2516842559908583,2.2516842559908583,-4.708315744009141
S01047,"Sunview, TX",SOUTH,13,6235532.0,6075998.0,6.66,-2.56,38575.0,,,-2.9,-2.3,2.56,Well-Calibrated,High Growth,5779245.2128,-7.317527793939638,7.317527793939638,0.6575277939396376
S00121,"Greenplains, CA",WEST,13,24866579.0,24229856.0,9.34,-2.56,213498.0,,,-3.9,-1.7,2.56,Well-Calibrated,Growth,23952928.461,-3.674210831333095,3.674210831333095,-5.665789168666905
S00003,"Northdor, PA",NORTH,13,11110219.0,10825481.0,6.83,-2.56,63001.0,,,-0.4,-4.0,2.56,Well-Calibrated,Defend,10520932.4311,-5.304004978659739,5.304004978659739,-1.525995021340261
S00549,"Clearridge, NH",NORTH,13,15644283.0,16045002.0,7.22,2.56,99006.0,,,-0.5,5.0,2.56,Well-Calibrated,Maintain,15851661.8015,1.3255884050422768,1.3255884050422768,-5.894411594957723
S00072,"Pinemesa, OR",WEST,13,21620307.0,21067942.0,5.76,-2.55,113997.0,,,-0.4,-4.0,2.55,Well-Calibrated,Neutral,20991696.859,-2.9074986816792143,2.9074986816792143,-2.8525013183207855
S00313,"Pinewood, SC",SOUTH,13,9697353.0,9451027.0,7.49,-2.54,75908.0,,,0.1,-4.2,2.54,Well-Calibrated,High Growth,9841327.4443,1.4846777703152565,1.4846777703152565,-6.005322229684744
S00631,"Whitevalley, SC",SOUTH,13,14306598.0,13943064.0,5.9,-2.54,83465.0,,,-2.1,-2.8,2.54,Well-Calibrated,High Growth,14191456.9425,-0.8048108816645241,0.8048108816645241,-5.095189118335476
S00422,"Royalbend, NC",SOUTH,13,12885676.0,12558870.0,5.96,-2.54,76890.0,,,-1.4,-3.3,2.54,Well-Calibrated,Growth,12389392.8934,-3.8514324479367605,3.8514324479367605,-2.1085675520632394
S01595,"Cedarmont, CA",WEST,13,6336198.0,6175456.0,8.24,-2.54,50660.0,,,-3.0,-2.2,2.54,Well-Calibrated,Neutral,6490213.6586,2.430726732340115,2.430726732340115,-5.809273267659885
S01258,"Cedarharbor, WA",WEST,13,7356971.0,7542846.0,5.26,2.53,41938.0,,,3.6,1.7,2.53,Well-Calibrated,Maintain,7473551.7034,1.5846291007535576,1.5846291007535576,-3.6753708992464422
S00229,"Crystalisle, KY",SOUTH,13,2503360.0,2566816.0,7.5,2.53,18306.0,,,-1.9,6.3,2.53,Well-Calibrated,Maintain,2495633.0971,-0.3086612752460734,0.3086612752460734,-7.191338724753926
S00390,"Copperharbor, UT",WEST,13,5793040.0,5646880.0,10.38,-2.52,51137.0,,,2.8,-5.9,2.52,Well-Calibrated,High Growth,5890771.3382,1.687047529449134,1.687047529449134,-8.692952470550868
S00839,"Sunridge, LA",SOUTH,13,17924648.0,17472668.0,6.81,-2.52,107821.0,,,-0.5,-3.9,2.52,Well-Calibrated,Defend,16858290.1343,-5.9491146810804825,5.9491146810804825,-0.8608853189195171
S00588,"Bearfield, OR",WEST,13,14774128.0,14401975.0,10.42,-2.52,140532.0,,,3.3,-6.0,2.52,Well-Calibrated,High Growth,14661976.2097,-0.7591093721402742,0.7591093721402742,-9.660890627859725
S01631,"Northview, FL",SOUTH,13,16655170.0,16235086.0,6.81,-2.52,106924.0,,,-2.6,-2.5,2.52,Well-Calibrated,High Growth,14897533.2084,-10.553100278171884,10.553100278171884,3.7431002781718847
S00571,"Goldfield, CA",WEST,13,4356349.0,4246694.0,5.66,-2.52,25824.0,,,-2.6,-2.5,2.52,Well-Calibrated,Defend,4124997.0,-5.310685622295183,5.310685622295183,-0.3493143777048173
S00418,"Brighthaven, PA",NORTH,13,2233691.0,2290069.0,6.46,2.52,13272.0,,,1.1,3.6,2.52,Well-Calibrated,Defend,2243078.9073,0.4202867495996572,0.4202867495996572,-6.039713250400343
S00100,"Silvercliff, IL",NORTH,13,10576442.0,10310345.0,7.58,-2.52,78019.0,,,0.4,-4.4,2.52,Well-Calibrated,Defend,10488003.7564,-0.8361814266083025,0.8361814266083025,-6.743818573391698
S00150,"Moonmesa, OH",NORTH,13,2103398.0,2156103.0,8.57,2.51,18474.0,,,0.9,3.7,2.51,Well-Calibrated,Maintain,2035902.5,-3.2088791564886914,3.2088791564886914,-5.3611208435113085
S00904,"Ashkeep, VA",NORTH,13,5946402.0,5797242.0,6.05,-2.51,35105.0,,,-3.9,-1.5,2.51,Well-Calibrated,Maintain,5724617.912599999,-3.7297190368226123,3.7297190368226123,-2.3202809631773875
S00992,"Oakridge, KY",SOUTH,13,22268217.0,22824052.0,5.15,2.5,113389.0,,,4.0,1.5,2.5,Well-Calibrated,Growth,22527868.837,1.1660198793643928,1.1660198793643928,-3.9839801206356076
S00760,"Winstrand, NJ",NORTH,13,5168822.0,5297866.0,7.48,2.5,39802.0,,,1.0,3.5,2.5,Well-Calibrated,Defend,5344397.168,3.3968120395710977,3.3968120395710977,-4.083187960428903
S00719,"Rivkeep, NC",SOUTH,13,13210806.0,12880014.0,7.56,-2.5,96006.0,,,-1.4,-3.2,2.5,Well-Calibrated,High Growth,13614482.6709,3.0556551273253145,3.0556551273253145,-4.504344872674685
S01492,"Blackview, GA",SOUTH,13,4316792.0,4424470.0,9.52,2.49,37586.0,,,0.1,4.2,2.49,Well-Calibrated,Maintain,4499085.3592,4.222889571700462,4.222889571700462,-5.297110428299537
S00858,"Sunpoint, KY",SOUTH,13,27642694.0,28330572.0,7.15,2.49,208487.0,,,1.6,3.1,2.49,Well-Calibrated,Neutral,28869329.433,4.437467031975966,4.437467031975966,-2.7125329680240347
S00187,"Royalhollow, CA",WEST,13,1797400.0,1752563.0,10.45,-2.49,18447.0,,,-2.9,-2.2,2.49,Well-Calibrated,High Growth,1853849.25,3.1406058751529984,3.1406058751529984,-7.309394124847001
S00307,"Cedartown, WA",WEST,13,4880126.0,4758764.0,9.15,-2.49,39400.0,,,-4.8,-0.8,2.49,Well-Calibrated,Neutral,4588491.7651,-5.975957073649319,5.975957073649319,-3.1740429263506815
S01250,"Wincrest, IN",NORTH,13,8538650.0,8326714.0,9.82,-2.48,84085.0,,,-2.5,-2.5,2.48,Well-Calibrated,Neutral,8514515.4294,-0.2826508944622309,0.2826508944622309,-9.53734910553777
S00711,"Whiterock, NC",SOUTH,13,17336039.0,16906780.0,3.22,-2.48,59183.0,,,-1.3,-3.3,2.48,Well-Calibrated,Neutral,17236452.744,-0.5744464234304099,0.5744464234304099,-2.6455535765695903
S01272,"Oakheights, KS",WEST,13,6550985.0,6388716.0,4.6,-2.48,32291.0,,,-2.7,-2.3,2.48,Well-Calibrated,Maintain,6116586.1684,-6.631046042694345,6.631046042694345,2.0310460426943457
S00556,"Grayharbor, PA",NORTH,13,8066799.0,7866348.0,5.85,-2.48,43338.0,,,-3.4,-1.8,2.48,Well-Calibrated,Neutral,7720857.7383,-4.288457685632178,4.288457685632178,-1.5615423143678218
S01475,"Moondor, VA",NORTH,13,6463597.0,6303658.0,7.36,-2.47,48873.0,,,-1.5,-3.1,2.47,Well-Calibrated,High Growth,6130851.9994,-5.147984947081322,5.147984947081322,-2.2120150529186784
S00031,"Copperhollow, VA",NORTH,13,12264454.0,11961424.0,5.58,-2.47,68507.0,,,-3.5,-1.8,2.47,Well-Calibrated,Neutral,12281370.4324,0.13793057889082833,0.13793057889082833,-5.442069421109172
S00433,"Wolfhollow, MN",WEST,13,3456084.0,3370674.0,9.36,-2.47,36741.0,,,-0.6,-3.6,2.47,Well-Calibrated,Defend,3518244.0969000002,1.7985701996826535,1.7985701996826535,-7.561429800317346
S00280,"Foxsprings, GA",SOUTH,13,24257999.0,24854726.0,6.61,2.46,155986.0,,,-0.0,4.2,2.46,Well-Calibrated,Maintain,26973632.464,11.194795844455273,11.194795844455273,4.5847958444552726
S01277,"Ironharbor, FL",SOUTH,13,14315471.0,13963689.0,4.48,-2.46,59784.0,,,-2.2,-2.6,2.46,Well-Calibrated,Neutral,14254545.6002,-0.4255913046800955,0.4255913046800955,-4.054408695319905
S01453,"Sagewatch, NC",SOUTH,13,48822599.0,50018130.0,5.59,2.45,334408.0,,,0.0,4.3,2.45,Well-Calibrated,Growth,47175036.238,-3.3745904473459145,3.3745904473459145,-2.2154095526540853
S01120,"Greenbrook, LA",SOUTH,13,34656409.0,33808280.0,5.74,-2.45,195281.0,,,-2.8,-2.2,2.45,Well-Calibrated,High Growth,36206896.339,4.473883428026261,4.473883428026261,-1.2661165719737388
S01144,"Brightrun, FL",SOUTH,13,24349081.0,24946508.0,6.93,2.45,169029.0,,,2.9,2.2,2.45,Well-Calibrated,Growth,27073807.858999997,11.19026569832347,11.19026569832347,4.260265698323471
S01612,"Vanvalley, AZ",WEST,13,8132759.0,8331982.0,6.58,2.45,52422.0,,,-2.3,5.2,2.45,Well-Calibrated,Neutral,7087834.7098,-12.848337079704436,12.848337079704436,6.268337079704436
S00924,"Greenvalley, MO",WEST,13,6522393.0,6681573.0,5.37,2.44,36015.0,,,2.7,2.3,2.44,Well-Calibrated,Defend,6551123.2177,0.44048584162285104,0.44048584162285104,-4.929514158377149
S01669,"Brightcross, FL",SOUTH,13,7618769.0,7433174.0,6.2,-2.44,45870.0,,,-3.3,-1.9,2.44,Well-Calibrated,Maintain,7420313.0855,-2.6048291331578626,2.6048291331578626,-3.5951708668421376
S00965,"Starreach, OK",WEST,13,24872427.0,24265502.0,7.01,-2.44,156429.0,,,1.0,-4.7,2.44,Well-Calibrated,Neutral,24165285.146,-2.8430754023320617,2.8430754023320617,-4.166924597667938
S01685,"Lowridge, AL",SOUTH,13,28510704.0,27816272.0,5.4,-2.44,144458.0,,,-0.7,-3.6,2.44,Well-Calibrated,Maintain,26995206.906,-5.315537259269362,5.315537259269362,-0.08446274073063798
S01245,"Stonecove, MD",NORTH,13,7772342.0,7583800.0,8.12,-2.43,62037.0,,,-0.5,-3.7,2.43,Well-Calibrated,Maintain,7483545.3553,-3.715696564819202,3.715696564819202,-4.404303435180797
S00663,"Crystalbay, NJ",NORTH,13,5110560.0,5234936.0,5.39,2.43,30874.0,,,2.7,2.2,2.43,Well-Calibrated,Maintain,4962763.4296,-2.8919838608684687,2.8919838608684687,-2.498016139131531
S01708,"Graywatch, KY",SOUTH,13,3451024.0,3534775.0,6.11,2.43,22309.0,,,0.3,4.1,2.43,Well-Calibrated,Maintain,3425682.5,-0.7343182777053999,0.7343182777053999,-5.3756817222946
S01237,"Royalhold, UT",WEST,13,5056419.0,4933862.0,5.76,-2.42,30051.0,,,-2.3,-2.5,2.42,Well-Calibrated,High Growth,4971803.5291,-1.6734268046220075,1.6734268046220075,-4.0865731953779925
S01555,"Stormmark, IL",WEST,13,4768146.0,4883490.0,5.88,2.42,34155.0,,,2.5,2.4,2.42,Well-Calibrated,Defend,4810191.5956,0.8818017652982868,0.8818017652982868,-4.998198234701713
S00440,"Greenheights, AL",SOUTH,13,3151320.0,3227638.0,6.56,2.42,19615.0,,,2.0,2.7,2.42,Well-Calibrated,Neutral,3249335.5252,3.1103006105378075,3.1103006105378075,-3.449699389462192
S00305,"Suncourt, CA",WEST,13,7920798.0,7729874.0,7.78,-2.41,69388.0,,,-1.1,-3.3,2.41,Well-Calibrated,Growth,8045332.2858,1.5722441829724696,1.5722441829724696,-6.207755817027531
S01070,"Oakhaven, AL",SOUTH,13,15496855.0,15122622.0,6.09,-2.41,88964.0,,,3.7,-6.0,2.41,Well-Calibrated,Neutral,15962685.0516,3.0059650916266554,3.0059650916266554,-3.0840349083733445
S00569,"Cedarbrook, MO",WEST,13,13113160.0,12797718.0,5.99,-2.41,74825.0,,,-0.4,-3.6,2.41,Well-Calibrated,Growth,12275566.6083,-6.3874260033432035,6.3874260033432035,0.3974260033432033
S00811,"Shadowcross, WA",WEST,13,4619822.0,4731064.0,6.78,2.41,30574.0,,,4.7,0.8,2.41,Well-Calibrated,Maintain,4520450.0918,-2.1509899775359402,2.1509899775359402,-4.62901002246406
S01529,"Ashdor, NC",SOUTH,13,6061935.0,5915614.0,4.78,-2.41,32713.0,,,-1.9,-2.7,2.41,Well-Calibrated,Maintain,6200417.1302000005,2.2844542245999087,2.2844542245999087,-2.4955457754000916
S01532,"Silvercourt, NJ",NORTH,13,5541307.0,5674794.0,6.31,2.41,31798.0,,,3.5,1.7,2.41,Well-Calibrated,Defend,5490570.913,-0.9155978363949208,0.9155978363949208,-5.394402163605079
S00041,"Eaglehaven, MI",NORTH,13,5669019.0,5532362.0,8.9,-2.41,41045.0,,,0.0,-4.0,2.41,Well-Calibrated,Defend,5622123.5388,-0.8272235672521081,0.8272235672521081,-8.072776432747892
S00469,"Silverbay, CO",WEST,13,17469862.0,17051144.0,8.0,-2.4,132783.0,,,0.9,-4.5,2.4,Well-Calibrated,Growth,16680921.4693,-4.516008945577246,4.516008945577246,-3.483991054422754
S00667,"Whitekeep, CT",NORTH,13,11571031.0,11293295.0,8.26,-2.4,88806.0,,,-3.8,-1.4,2.4,Well-Calibrated,Maintain,11338100.5476,-2.0130483826376473,2.0130483826376473,-6.2469516173623525
S01058,"Cedarrock, VA",NORTH,13,8977621.0,8762362.0,5.34,-2.4,50365.0,,,-3.6,-1.5,2.4,Well-Calibrated,Neutral,8875663.0456,-1.135690116568735,1.135690116568735,-4.204309883431264
S00942,"Westharbor, OK",WEST,13,8457852.0,8255851.0,7.67,-2.39,71692.0,,,1.3,-4.7,2.39,Well-Calibrated,High Growth,8087798.2131,-4.375269121521631,4.375269121521631,-3.2947308784783687
S01221,"Ironmont, CA",WEST,13,6352280.0,6200777.0,14.52,-2.39,91492.0,,,-0.4,-3.6,2.39,Well-Calibrated,Defend,6925417.5084,9.02254794184135,9.02254794184135,-5.49745205815865
S01614,"Pinecliff, FL",SOUTH,13,15710793.0,15337373.0,6.73,-2.38,98705.0,,,2.9,-5.7,2.38,Well-Calibrated,High Growth,15196566.6896,-3.273076733936981,3.273076733936981,-3.4569232660630194
S01627,"Lakeplains, HI",WEST,13,8580360.0,8376013.0,6.13,-2.38,56413.0,,,-4.1,-1.3,2.38,Well-Calibrated,High Growth,8457914.9024,-1.4270391638579265,1.4270391638579265,-4.702960836142074
S01688,"Eastcourt, MD",NORTH,13,7412718.0,7236129.0,5.92,-2.38,47075.0,,,-1.1,-3.3,2.38,Well-Calibrated,Growth,7346680.7702,-0.8908639152332498,0.8908639152332498,-5.02913608476675
S00391,"Eaglebay, PA",NORTH,13,3542126.0,3626120.0,4.71,2.37,18065.0,,,-1.0,5.0,2.37,Well-Calibrated,Maintain,3537876.7828,-0.1199623390020524,0.1199623390020524,-4.590037660997948
S00878,"Shadowwatch, NY",NORTH,13,3846025.0,3937201.0,7.64,2.37,26651.0,,,0.3,4.0,2.37,Well-Calibrated,Defend,3778651.3345,-1.7517739874285818,1.7517739874285818,-5.888226012571418
S01147,"Foxdor, IL",NORTH,13,7618011.0,7798430.0,8.53,2.37,66994.0,,,3.4,1.7,2.37,Well-Calibrated,Defend,7946779.1501,4.3156691438224515,4.3156691438224515,-4.214330856177548
S01056,"Blackside, KY",SOUTH,13,36867159.0,37736800.0,8.53,2.36,276370.0,,,-0.9,4.8,2.36,Well-Calibrated,Defend,34203172.308,-7.22590718747816,7.22590718747816,-1.304092812521839
S00396,"Ashmere, NC",SOUTH,13,17036313.0,16634373.0,5.72,-2.36,104878.0,,,-1.1,-3.2,2.36,Well-Calibrated,High Growth,16710280.217,-1.9137520131263135,1.9137520131263135,-3.8062479868736863
S00595,"Eaglemere, UT",WEST,13,3730366.0,3642271.0,8.0,-2.36,32433.0,,,-0.2,-3.8,2.36,Well-Calibrated,Growth,3446148.3205,-7.619029325808784,7.619029325808784,-0.3809706741912162
S00156,"Westmont, SC",SOUTH,13,5731417.0,5596879.0,6.95,-2.35,42836.0,,,-1.8,-2.7,2.35,Well-Calibrated,High Growth,5853003.3463,2.1214011526294514,2.1214011526294514,-4.828598847370548
S00263,"Brightcliff, FL",SOUTH,13,16993314.0,17390976.0,6.02,2.34,105327.0,,,1.4,2.8,2.34,Well-Calibrated,Neutral,18651293.907,9.75666021942513,9.75666021942513,3.736660219425131
S00614,"Lakefall, NC",SOUTH,13,10624769.0,10376097.0,8.02,-2.34,85613.0,,,-4.8,-0.5,2.34,Well-Calibrated,High Growth,10810019.6682,1.7435736080473774,1.7435736080473774,-6.276426391952622
S00374,"Galrock, AL",SOUTH,13,5742109.0,5607524.0,5.19,-2.34,31479.0,,,-2.7,-2.1,2.34,Well-Calibrated,Maintain,5279955.795,-8.048492374491675,8.048492374491675,2.858492374491674
S00306,"Foxwatch, OK",WEST,13,17202553.0,16799726.0,5.33,-2.34,99171.0,,,-3.5,-1.5,2.34,Well-Calibrated,Maintain,17908880.625,4.105946512706573,4.105946512706573,-1.2240534872934274
S00020,"Maplecourt, NJ",NORTH,13,9100648.0,8887445.0,5.48,-2.34,45942.0,,,-0.7,-3.5,2.34,Well-Calibrated,Defend,8839063.9569,-2.8743452455253675,2.8743452455253675,-2.605654754474633
S00835,"Brightmont, NM",WEST,13,2301919.0,2355529.0,9.75,2.33,20391.0,,,-0.6,4.2,2.33,Well-Calibrated,Growth,2156153.8306,-6.332332692853225,6.332332692853225,-3.4176673071467754
S00399,"Bearrun, FL",SOUTH,13,11687254.0,11415242.0,4.93,-2.33,65489.0,,,-1.4,-2.9,2.33,Well-Calibrated,Growth,11501190.74,-1.592018621311728,1.592018621311728,-3.337981378688272
S01164,"Rivreach, PA",NORTH,13,8154605.0,7964977.0,7.83,-2.33,58172.0,,,-2.7,-2.1,2.33,Well-Calibrated,Maintain,8018602.705399999,-1.6677974543218292,1.6677974543218292,-6.162202545678171
S00873,"Westridge, OH",NORTH,13,30016789.0,29318074.0,9.69,-2.33,258568.0,,,-2.2,-2.4,2.33,Well-Calibrated,Growth,28469749.577,-5.153913774721208,5.153913774721208,-4.536086225278791
S00538,"Golddor, MI",NORTH,13,15243799.0,14888135.0,7.31,-2.33,109578.0,,,-1.3,-3.0,2.33,Well-Calibrated,Neutral,14611613.8683,-4.147162604938571,4.147162604938571,-3.1628373950614286
S00122,"Vancamp, AR",WEST,13,16215413.0,15837089.0,7.33,-2.33,104780.0,,,0.6,-4.2,2.33,Well-Calibrated,High Growth,14903870.9103,-8.088243510664824,8.088243510664824,0.7582435106648244
S00682,"Ironfall, TN",SOUTH,13,15165354.0,14812460.0,4.87,-2.33,68865.0,,,-1.9,-2.6,2.33,Well-Calibrated,Growth,14638730.978,-3.472540251945321,3.472540251945321,-1.397459748054679
S00987,"Royalwood, CA",WEST,13,3542657.0,3460388.0,6.27,-2.32,24278.0,,,-1.6,-2.8,2.32,Well-Calibrated,Neutral,3618275.3415,2.1345092539300334,2.1345092539300334,-4.135490746069966
S00295,"Morheights, PA",NORTH,13,3858586.0,3769252.0,8.09,-2.32,28435.0,,,0.0,-3.8,2.32,Well-Calibrated,Growth,3634988.8738,-5.794794419510148,5.794794419510148,-2.295205580489852
S00267,"Sundor, TX",SOUTH,13,32382940.0,31630596.0,6.46,-2.32,192009.0,,,0.9,-4.3,2.32,Well-Calibrated,High Growth,34053155.292,5.157701221692666,5.157701221692666,-1.3022987783073336
S00765,"Ironhold, NY",NORTH,13,12633133.0,12340419.0,5.99,-2.32,89060.0,,,-2.4,-2.3,2.32,Well-Calibrated,Maintain,12611905.010499999,-0.168034243762027,0.168034243762027,-5.821965756237973
